Grafo,Fuente,Sumidero,Media,Mediana,DesvStd,FlujoMax,Grado,CoefAg,CentCer,CentCag,Excentricidad,PageRag
Grafo1,15,6,0.0196,0.02,0.0027,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,7,0.0216,0.02,0.0021,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,8,0.0393,0.0413,0.0153,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,9,0.0629,0.0541,0.0377,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,10,0.054,0.042,0.0317,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,11,0.0264,0.029,0.0108,11,2,0,0.413,0.0353,4,0.0344
Grafo1,15,12,0.0685,0.0621,0.018,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,13,0.018,0.016,0.0087,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,14,0.0212,0.016,0.0095,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,16,0.0712,0.0601,0.0244,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,17,0.0237,0.0185,0.0113,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,18,0.0156,0.016,0.0013,22,2,0,0.413,0.0353,4,0.0344
Grafo1,15,19,0.018,0.018,0.002,22,2,0,0.413,0.0353,4,0.0344
Grafo1,16,0,0.0217,0.0225,0.0028,19,4,0,0.4419,0.1332,4,0.062
Grafo1,16,1,0.0256,0.0255,0.0019,37,4,0,0.4419,0.1332,4,0.062
Grafo1,16,2,0.0424,0.036,0.0153,42,4,0,0.4419,0.1332,4,0.062
Grafo1,16,3,0.0939,0.0943,0.049,46,4,0,0.4419,0.1332,4,0.062
Grafo1,16,4,0.02,0.0156,0.0085,34,4,0,0.4419,0.1332,4,0.062
Grafo1,16,5,0.0185,0.0157,0.0047,23,4,0,0.4419,0.1332,4,0.062
Grafo1,16,6,0.0654,0.0725,0.02,39,4,0,0.4419,0.1332,4,0.062
Grafo1,16,7,0.0256,0.024,0.0022,24,4,0,0.4419,0.1332,4,0.062
Grafo1,16,8,0.0372,0.036,0.008,32,4,0,0.4419,0.1332,4,0.062
Grafo1,16,9,0.0502,0.056,0.0171,22,4,0,0.4419,0.1332,4,0.062
Grafo1,16,10,0.0596,0.0545,0.031,25,4,0,0.4419,0.1332,4,0.062
Grafo1,16,11,0.0574,0.0593,0.0263,11,4,0,0.4419,0.1332,4,0.062
Grafo1,16,12,0.0845,0.076,0.0412,42,4,0,0.4419,0.1332,4,0.062
Grafo1,16,13,0.0437,0.036,0.0179,46,4,0,0.4419,0.1332,4,0.062
Grafo1,16,14,0.0576,0.0468,0.0231,46,4,0,0.4419,0.1332,4,0.062
Grafo1,16,15,0.0445,0.0523,0.019,22,4,0,0.4419,0.1332,4,0.062
Grafo1,16,17,0.02,0.02,0.002,32,4,0,0.4419,0.1332,4,0.062
Grafo1,16,18,0.0236,0.024,0.0021,27,4,0,0.4419,0.1332,4,0.062
Grafo1,16,19,0.0273,0.0265,0.0045,30,4,0,0.4419,0.1332,4,0.062
Grafo1,17,0,0.0368,0.033,0.0162,19,3,0,0.413,0.0514,4,0.0468
Grafo1,17,1,0.0208,0.02,0.0014,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,2,0.018,0.018,0.0018,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,3,0.0456,0.048,0.0215,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,4,0.037,0.025,0.0202,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,5,0.0216,0.02,0.0021,23,3,0,0.413,0.0514,4,0.0468
Grafo1,17,6,0.0312,0.032,0.0024,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,7,0.0465,0.0518,0.0155,24,3,0,0.413,0.0514,4,0.0468
Grafo1,17,8,0.026,0.0268,0.0021,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,9,0.0223,0.0223,0.0024,22,3,0,0.413,0.0514,4,0.0468
Grafo1,17,10,0.0228,0.024,0.0019,25,3,0,0.413,0.0514,4,0.0468
Grafo1,17,11,0.0184,0.0193,0.0022,11,3,0,0.413,0.0514,4,0.0468
Grafo1,17,12,0.0352,0.028,0.0113,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,13,0.0348,0.028,0.015,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,14,0.0604,0.0585,0.0157,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,15,0.0224,0.024,0.0022,22,3,0,0.413,0.0514,4,0.0468
Grafo1,17,16,0.0473,0.0461,0.0121,32,3,0,0.413,0.0514,4,0.0468
Grafo1,17,18,0.0508,0.042,0.0291,27,3,0,0.413,0.0514,4,0.0468
Grafo1,17,19,0.0536,0.028,0.047,30,3,0,0.413,0.0514,4,0.0468
Grafo1,18,0,0.039,0.034,0.0157,19,2,0,0.413,0.0353,4,0.0344
Grafo1,18,1,0.0279,0.024,0.0104,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,2,0.0256,0.02,0.0087,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,3,0.0276,0.0205,0.0133,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,4,0.046,0.05,0.0178,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,5,0.0316,0.024,0.0136,23,2,0,0.413,0.0353,4,0.0344
Grafo1,18,6,0.0757,0.0791,0.0316,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,7,0.0232,0.024,0.0013,24,2,0,0.413,0.0353,4,0.0344
Grafo1,18,8,0.034,0.0321,0.0142,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,9,0.0548,0.054,0.0235,22,2,0,0.413,0.0353,4,0.0344
Grafo1,18,10,0.0228,0.024,0.0028,25,2,0,0.413,0.0353,4,0.0344
Grafo1,18,11,0.0144,0.016,0.0021,11,2,0,0.413,0.0353,4,0.0344
Grafo1,18,12,0.0204,0.02,0.0021,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,13,0.0168,0.016,0.002,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,14,0.0224,0.0195,0.0091,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,15,0.0259,0.022,0.0122,22,2,0,0.413,0.0353,4,0.0344
Grafo1,18,16,0.074,0.0701,0.0196,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,17,0.0356,0.0205,0.0287,27,2,0,0.413,0.0353,4,0.0344
Grafo1,18,19,0.0788,0.0683,0.0373,27,2,0,0.413,0.0353,4,0.0344
Grafo1,19,0,0.0349,0.021,0.0248,19,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,1,0.0433,0.0521,0.0154,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,2,0.0592,0.058,0.0093,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,3,0.0233,0.024,0.0035,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,4,0.0284,0.028,0.0063,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,5,0.0264,0.024,0.0079,23,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,6,0.0432,0.0383,0.0204,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,7,0.0224,0.02,0.0044,24,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,8,0.0208,0.02,0.0016,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,9,0.034,0.024,0.0157,22,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,10,0.0352,0.0268,0.0162,25,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,11,0.0288,0.03,0.0109,11,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,12,0.0752,0.0738,0.0306,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,13,0.0302,0.026,0.0123,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,14,0.019,0.02,0.0019,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,15,0.0194,0.0195,0.0042,22,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,16,0.0428,0.042,0.013,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,17,0.0268,0.027,0.0027,30,3,0,0.4222,0.1021,4,0.0471
Grafo1,19,18,0.0224,0.02,0.0043,27,3,0,0.4222,0.1021,4,0.0471
Grafo2,0,1,0.0188,0.016,0.0083,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,2,0.016,0.016,0.001,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,3,0.0232,0.022,0.0107,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,4,0.0166,0.016,0.0025,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,5,0.0159,0.016,0.0019,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,6,0.0241,0.0218,0.0085,11,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,7,0.0268,0.0273,0.0028,20,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,8,0.0148,0.016,0.0027,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,9,0.0288,0.0198,0.0251,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,10,0.0308,0.0262,0.0103,20,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,11,0.0288,0.0241,0.0106,20,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,12,0.0324,0.032,0.0043,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,13,0.034,0.028,0.013,20,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,14,0.042,0.044,0.0027,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,15,0.0396,0.038,0.013,23,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,16,0.0596,0.0648,0.0143,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,17,0.0524,0.054,0.0119,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,18,0.0281,0.028,0.0026,10,2,0,0.3958,0.0439,4,0.0391
Grafo2,0,19,0.0365,0.028,0.0179,21,2,0,0.3958,0.0439,4,0.0391
Grafo2,1,0,0.0488,0.0481,0.0124,23,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,2,0.0401,0.04,0.0033,34,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,3,0.0135,0.0123,0.002,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,4,0.0532,0.048,0.0186,40,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,5,0.0364,0.034,0.0053,36,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,6,0.0332,0.0283,0.0148,11,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,7,0.0581,0.0401,0.0392,20,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,8,0.0132,0.012,0.0016,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,9,0.033,0.038,0.011,23,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,10,0.0636,0.062,0.0336,20,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,11,0.0272,0.026,0.0048,20,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,12,0.017,0.016,0.0045,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,13,0.0252,0.024,0.0018,20,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,14,0.0396,0.0453,0.0147,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,15,0.0268,0.024,0.0062,27,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,16,0.0529,0.06,0.015,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,17,0.0344,0.028,0.0187,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,18,0.0504,0.052,0.0195,10,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,1,19,0.0276,0.028,0.0014,21,6,0.0667,0.5135,0.5007,3,0.1118
Grafo2,2,0,0.0238,0.0175,0.0138,23,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,1,0.0272,0.028,0.0045,34,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,3,0.0149,0.016,0.0022,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,4,0.0281,0.024,0.0077,34,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,5,0.0201,0.02,0.0032,34,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,6,0.0283,0.024,0.0083,11,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,7,0.0236,0.024,0.0019,20,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,8,0.0148,0.016,0.0027,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,9,0.03,0.032,0.0105,23,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,10,0.0207,0.02,0.0018,20,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,11,0.0307,0.024,0.0158,20,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,12,0.0189,0.0153,0.0081,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,13,0.0759,0.0561,0.0291,20,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,14,0.0398,0.0438,0.0122,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,15,0.0595,0.055,0.0137,27,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,16,0.0396,0.032,0.0204,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,17,0.0208,0.02,0.0014,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,18,0.072,0.0678,0.0375,10,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,2,19,0.0248,0.024,0.0016,21,3,0.3333,0.4043,0.1228,4,0.0561
Grafo2,3,0,0.0132,0.012,0.002,10,1,0,0.3455,0,4,0.0233
Grafo2,3,1,0.0132,0.012,0.0021,10,1,0,0.3455,0,4,0.0233
Grafo2,3,2,0.0315,0.0321,0.0136,10,1,0,0.3455,0,4,0.0233
Grafo2,3,4,0.0364,0.02,0.0292,10,1,0,0.3455,0,4,0.0233
Grafo2,3,5,0.0136,0.0123,0.002,10,1,0,0.3455,0,4,0.0233
Grafo2,3,6,0.0368,0.044,0.0162,10,1,0,0.3455,0,4,0.0233
Grafo2,3,7,0.0488,0.0441,0.0123,10,1,0,0.3455,0,4,0.0233
Grafo2,3,8,0.0172,0.013,0.0086,10,1,0,0.3455,0,4,0.0233
Grafo2,3,9,0.0136,0.012,0.0021,10,1,0,0.3455,0,4,0.0233
Grafo2,3,10,0.04,0.042,0.0135,10,1,0,0.3455,0,4,0.0233
Grafo2,3,11,0.0202,0.016,0.0081,10,1,0,0.3455,0,4,0.0233
Grafo2,3,12,0.0285,0.028,0.0131,10,1,0,0.3455,0,4,0.0233
Grafo2,3,13,0.0154,0.016,0.0023,10,1,0,0.3455,0,4,0.0233
Grafo2,3,14,0.02,0.02,0.0018,10,1,0,0.3455,0,4,0.0233
Grafo2,3,15,0.0152,0.0153,0.0028,10,1,0,0.3455,0,4,0.0233
Grafo2,3,16,0.02,0.02,0.0018,10,1,0,0.3455,0,4,0.0233
Grafo2,3,17,0.0432,0.0483,0.0195,10,1,0,0.3455,0,4,0.0233
Grafo2,3,18,0.0552,0.0481,0.0278,10,1,0,0.3455,0,4,0.0233
Grafo2,3,19,0.0516,0.046,0.0173,10,1,0,0.3455,0,4,0.0233
Grafo2,4,0,0.024,0.0173,0.0117,23,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,1,0.0933,0.0881,0.033,40,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,2,0.0324,0.032,0.0021,34,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,3,0.0144,0.0153,0.0018,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,5,0.0492,0.032,0.0329,36,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,6,0.0256,0.0165,0.0191,11,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,7,0.0444,0.0419,0.0213,20,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,8,0.0489,0.0523,0.0127,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,9,0.0217,0.016,0.0112,23,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,10,0.0284,0.0227,0.0106,20,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,11,0.0228,0.024,0.002,20,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,12,0.0133,0.012,0.0019,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,13,0.0324,0.024,0.0124,20,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,14,0.0164,0.016,0.002,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,15,0.0535,0.0446,0.0212,27,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,16,0.0524,0.064,0.0236,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,17,0.0196,0.018,0.0049,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,18,0.0285,0.0253,0.0067,10,4,0,0.3725,0.1221,5,0.0741
Grafo2,4,19,0.0489,0.0493,0.0145,21,4,0,0.3725,0.1221,5,0.0741
Grafo2,5,0,0.019,0.016,0.0087,23,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,1,0.0336,0.026,0.0147,36,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,2,0.0789,0.0741,0.0457,34,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,3,0.0192,0.0157,0.0086,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,4,0.0312,0.03,0.0061,36,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,6,0.0208,0.0205,0.0026,11,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,7,0.0312,0.0243,0.0098,20,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,8,0.0132,0.012,0.0017,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,9,0.0179,0.018,0.0021,23,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,10,0.0208,0.0201,0.0029,20,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,11,0.0343,0.026,0.0144,20,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,12,0.0236,0.0183,0.0115,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,13,0.0673,0.064,0.0293,20,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,14,0.0446,0.044,0.0175,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,15,0.0232,0.024,0.0026,27,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,16,0.0356,0.0321,0.0056,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,17,0.0212,0.02,0.0017,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,18,0.0458,0.036,0.0297,10,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,5,19,0.0656,0.0673,0.0199,21,3,0.3333,0.3958,0.0614,4,0.0558
Grafo2,6,0,0.0372,0.034,0.0216,11,1,0,0.3455,0,5,0.0237
Grafo2,6,1,0.0224,0.0201,0.0065,11,1,0,0.3455,0,5,0.0237
Grafo2,6,2,0.0428,0.04,0.0087,11,1,0,0.3455,0,5,0.0237
Grafo2,6,3,0.0508,0.036,0.0341,10,1,0,0.3455,0,5,0.0237
Grafo2,6,4,0.0147,0.0158,0.0022,11,1,0,0.3455,0,5,0.0237
Grafo2,6,5,0.039,0.0448,0.0143,11,1,0,0.3455,0,5,0.0237
Grafo2,6,7,0.0391,0.038,0.0076,11,1,0,0.3455,0,5,0.0237
Grafo2,6,8,0.0252,0.021,0.0096,10,1,0,0.3455,0,5,0.0237
Grafo2,6,9,0.016,0.016,0.0017,11,1,0,0.3455,0,5,0.0237
Grafo2,6,10,0.0153,0.0133,0.0051,11,1,0,0.3455,0,5,0.0237
Grafo2,6,11,0.0165,0.0131,0.0066,11,1,0,0.3455,0,5,0.0237
Grafo2,6,12,0.0264,0.0263,0.01,10,1,0,0.3455,0,5,0.0237
Grafo2,6,13,0.0228,0.02,0.0122,11,1,0,0.3455,0,5,0.0237
Grafo2,6,14,0.0284,0.03,0.0068,10,1,0,0.3455,0,5,0.0237
Grafo2,6,15,0.016,0.016,0.0018,11,1,0,0.3455,0,5,0.0237
Grafo2,6,16,0.0192,0.016,0.0063,10,1,0,0.3455,0,5,0.0237
Grafo2,6,17,0.014,0.0148,0.0022,10,1,0,0.3455,0,5,0.0237
Grafo2,6,18,0.0377,0.0303,0.0237,10,1,0,0.3455,0,5,0.0237
Grafo2,6,19,0.0236,0.0245,0.0102,11,1,0,0.3455,0,5,0.0237
Grafo2,7,0,0.0803,0.0721,0.0186,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,1,0.0364,0.0305,0.0124,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,2,0.0809,0.0726,0.0339,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,3,0.0204,0.02,0.0027,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,4,0.0488,0.0459,0.025,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,5,0.054,0.0598,0.0225,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,6,0.0217,0.022,0.0092,11,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,8,0.0193,0.02,0.0014,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,9,0.0609,0.0478,0.025,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,10,0.0297,0.0293,0.0031,36,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,11,0.034,0.026,0.0159,39,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,12,0.0565,0.0503,0.0268,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,13,0.016,0.016,0.0025,27,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,14,0.014,0.0152,0.0023,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,15,0.0188,0.02,0.0022,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,16,0.0168,0.016,0.0019,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,17,0.0132,0.012,0.0018,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,18,0.0345,0.0395,0.0142,10,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,7,19,0.0232,0.0232,0.0029,20,3,0.6667,0.38,0.0344,5,0.0555
Grafo2,8,0,0.0152,0.0152,0.0034,10,1,0,0.3455,0,4,0.0233
Grafo2,8,1,0.0164,0.0147,0.0063,10,1,0,0.3455,0,4,0.0233
Grafo2,8,2,0.0252,0.022,0.0104,10,1,0,0.3455,0,4,0.0233
Grafo2,8,3,0.0304,0.0235,0.0187,10,1,0,0.3455,0,4,0.0233
Grafo2,8,4,0.0132,0.012,0.0019,10,1,0,0.3455,0,4,0.0233
Grafo2,8,5,0.0138,0.0135,0.0017,10,1,0,0.3455,0,4,0.0233
Grafo2,8,6,0.0198,0.02,0.0024,10,1,0,0.3455,0,4,0.0233
Grafo2,8,7,0.0357,0.0405,0.0132,10,1,0,0.3455,0,4,0.0233
Grafo2,8,9,0.0248,0.02,0.0121,10,1,0,0.3455,0,4,0.0233
Grafo2,8,10,0.0456,0.043,0.0181,10,1,0,0.3455,0,4,0.0233
Grafo2,8,11,0.0304,0.0233,0.0154,10,1,0,0.3455,0,4,0.0233
Grafo2,8,12,0.019,0.016,0.0053,10,1,0,0.3455,0,4,0.0233
Grafo2,8,13,0.0212,0.0168,0.0072,10,1,0,0.3455,0,4,0.0233
Grafo2,8,14,0.0196,0.02,0.0016,10,1,0,0.3455,0,4,0.0233
Grafo2,8,15,0.019,0.016,0.006,10,1,0,0.3455,0,4,0.0233
Grafo2,8,16,0.0292,0.024,0.0131,10,1,0,0.3455,0,4,0.0233
Grafo2,8,17,0.0336,0.024,0.0176,10,1,0,0.3455,0,4,0.0233
Grafo2,8,18,0.02,0.02,0.0023,10,1,0,0.3455,0,4,0.0233
Grafo2,8,19,0.0352,0.036,0.0039,10,1,0,0.3455,0,4,0.0233
Grafo2,9,0,0.0508,0.042,0.0183,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,1,0.0212,0.016,0.0109,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,2,0.0229,0.0203,0.009,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,3,0.0212,0.016,0.0127,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,4,0.0565,0.0471,0.0316,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,5,0.022,0.0165,0.0088,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,6,0.025,0.02,0.01,11,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,7,0.0546,0.0613,0.0159,20,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,8,0.0156,0.0135,0.0072,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,10,0.0514,0.038,0.0329,20,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,11,0.0416,0.0301,0.0205,20,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,12,0.0184,0.0155,0.0086,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,13,0.0276,0.026,0.0056,20,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,14,0.0512,0.0467,0.0144,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,15,0.0326,0.0226,0.0211,23,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,16,0.0256,0.025,0.0017,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,17,0.0304,0.032,0.009,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,18,0.0524,0.0381,0.0321,10,2,0,0.3333,0.0117,5,0.0391
Grafo2,9,19,0.0937,0.0741,0.0501,21,2,0,0.3333,0.0117,5,0.0391
Grafo2,10,0,0.0408,0.032,0.0189,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,1,0.03,0.0285,0.0064,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,2,0.0631,0.0479,0.0316,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,3,0.0228,0.0202,0.0074,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,4,0.0238,0.024,0.0059,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,5,0.0247,0.0267,0.0069,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,6,0.0132,0.0156,0.0069,11,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,7,0.0401,0.0343,0.0132,36,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,8,0.0707,0.0728,0.0306,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,9,0.0344,0.0225,0.0224,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,11,0.066,0.0601,0.0326,36,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,12,0.0188,0.0198,0.0034,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,13,0.0428,0.047,0.017,27,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,14,0.0337,0.032,0.004,10,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,15,0.0457,0.044,0.0074,20,6,0.0667,0.5135,0.5738,4,0.1147
Grafo2,10,16,0.019,0.016,0.0063,10,6,0.0667,0.5135,0.5738,4,0.1147
